SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density,HorizontalSecci,Surge,MeanDepth
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.0033,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"opaleye, adult",Girella nigricans,Outside,TRUE,0.0017,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0.0017,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"senorita, adult",Oxyjulis californica,Outside,TRUE,0.0017,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2010,2010-07-16,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0,8.5,20,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0067,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"opaleye, adult",Girella nigricans,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"senorita, adult",Oxyjulis californica,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2011,2011-05-31,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0,9.8,30,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.0067,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.01,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.0033,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"opaleye, adult",Girella nigricans,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"senorita, adult",Oxyjulis californica,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2012,2012-05-15,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0,5.5,25,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.025,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.13,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0017,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.005,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0.0083,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"opaleye, adult",Girella nigricans,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"senorita, adult",Oxyjulis californica,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2013,2013-05-30,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0,7,10,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.125,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,1.5417,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.0083,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0017,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.0017,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0083,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0.0017,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"opaleye, adult",Girella nigricans,Outside,TRUE,0.0067,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0.005,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"senorita, adult",Oxyjulis californica,Outside,TRUE,0.115,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0.0067,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0.0017,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2014,2014-09-15,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0,15.5,45,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,1.5833,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0083,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.02,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.0067,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0267,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"opaleye, adult",Girella nigricans,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0.0317,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0.005,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"senorita, adult",Oxyjulis californica,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0.0717,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2015,2015-09-30,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0,22.2,0,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.3167,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.01,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0617,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.0317,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0.005,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0067,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0,12.1,3,38.09
32,AN,Anacapa Island,EFC,East Fish Camp,2016,2016-06-20,"opaleye, adult",Girella nigricans,Outside,TRUE,0,12.1,3,38.09
